Selection	View	Channel	Begin Clock Time	Begin Time (s)	End Time (s)	Delta Time (s)	Freq 5% (Hz)	Freq 95% (Hz)	Center Freq (Hz)	Avg Power (dB)	Max Power (dB)	Energy (dB)	Begin Date Time	Begin Path	Begin File	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	ID	NOTES
54	Spectrogram 1	1	152.329	152.328861094	152.446048565	0.117	6281.2	7218.8	6656.2	30.5	43.2	51.7	152.329	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	152.329	6121.2	7303.0	WCSP	call
55	Spectrogram 1	1	154.838	154.838142408	154.935798634	0.098	5906.2	6468.8	6093.8	30.6	43.7	49.2	154.838	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	154.838	5818.2	6636.4	WCSP	call
56	Spectrogram 1	1	156.645	156.644782578	156.722907559	0.078	5906.2	6656.2	6187.5	29.8	41.8	48.1	156.645	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	156.645	5878.8	6666.7	WCSP	call
57	Spectrogram 1	1	157.751	157.750934321	158.815387178	1.064	2343.8	3843.8	3093.8	27.2	43.2	59.9	157.751	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	157.751	2212.1	3939.4	ROWR	
58	Spectrogram 1	1	162.057	162.057064404	162.174251875	0.117	6375.0	7218.8	6750.0	30.9	42.9	51.7	162.057	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	162.057	6333.3	7333.3	WCSP	call
59	Spectrogram 1	1	162.663	162.662533001	162.760189227	0.098	6375.0	7406.2	6750.0	28.8	38.2	49.1	162.663	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	162.663	6363.6	7424.2	WCSP	call
60	Spectrogram 1	1	168.878	168.877991433	168.995178904	0.117	6000.0	7218.8	6375.0	29.8	45.4	52.2	168.878	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	168.878	5818.2	7333.3	WCSP	call
61	Spectrogram 1	1	170.177	170.176819231	170.294006701	0.117	6000.0	6562.5	6281.2	29.7	41.5	48.6	170.177	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	170.177	5969.7	6636.4	WCSP	call
62	Spectrogram 1	1	170.548	170.548085336	171.739491286	1.191	2250.0	3750.0	3000.0	26.8	38.9	59.8	170.548	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	170.548	2181.8	3909.1	ROWR	
63	Spectrogram 1	1	173.555	173.555288508	174.795522570	1.240	3000.0	3937.5	3468.8	27.7	42.1	58.8	173.555	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	173.555	2969.7	4000.0	UNK5	*ROWR
64	Spectrogram 1	1	165.289	165.289497018	166.676215419	1.387	2718.8	3656.2	3093.8	26.8	36.7	58.3	165.289	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	165.289	2666.7	3697.0	ROWR	
65	Spectrogram 1	1	175.991	175.991469386	176.157197496	0.166	6093.8	7031.2	6562.5	28.7	37.2	51.4	175.991	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	175.991	5909.1	7090.9	WCSP	call
66	Spectrogram 1	1	176.551	176.550801758	176.668192502	0.117	6000.0	7218.8	6562.5	27.2	37.6	49.4	176.551	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	176.551	5818.2	7303.0	WCSP	call
67	Spectrogram 1	1	177.103	177.103228791	177.262051563	0.159	6000.0	7218.8	6562.5	27.6	39.7	50.9	177.103	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	177.103	5939.4	7303.0	WCSP	call
68	Spectrogram 1	1	177.614	177.614223797	177.800667921	0.186	6093.8	7125.0	6656.2	28.1	41.2	51.3	177.614	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	177.614	6060.6	7181.8	WCSP	call
69	Spectrogram 1	1	178.208	178.208082858	178.318568265	0.110	6000.0	7031.2	6468.8	28.6	40.8	49.8	178.208	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	178.208	5848.5	7090.9	WCSP	call
70	Spectrogram 1	1	184.473	184.472730904	185.750218420	1.277	2062.5	2625.0	2437.5	33.6	49.0	64.4	184.473	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	184.473	1878.8	2818.2	ROWR	
71	Spectrogram 1	1	188.545	188.544891137	189.442585066	0.898	2625.0	4500.0	3000.0	31.2	48.8	64.2	188.545	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	188.545	2454.5	4757.6	ROWR	
72	Spectrogram 1	1	192.501	192.501156308	194.351786871	1.851	1968.8	3000.0	2437.5	29.2	43.2	62.7	192.501	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	192.501	1878.8	3151.5	ROWR	
73	Spectrogram 1	1	197.210	197.209587563	197.465085066	0.255	2718.8	3187.5	3000.0	34.8	50.5	57.6	197.210	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	197.210	2454.5	3272.7	ROWR	
74	Spectrogram 1	1	201.113	201.113457976	202.370229477	1.257	2343.8	3375.0	2906.2	28.6	45.4	60.4	201.113	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	201.113	2333.3	3515.2	ROWR	
75	Spectrogram 1	1	203.019	203.019331242	204.393493488	1.374	1875.0	2718.8	2250.0	30.9	44.6	62.8	203.019	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	203.019	1757.6	2818.2	ROWR	
77	Spectrogram 1	1	202.408	202.408452774	203.002311835	0.594	2250.0	4312.5	3093.8	29.1	43.5	60.8	202.408	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	202.408	2060.6	4545.5	PIKA	
78	Spectrogram 1	1	206.078	206.078058571	206.851456418	0.773	2437.5	3562.5	3000.0	27.8	37.0	57.9	206.078	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	206.078	2363.6	3727.3	ROWR	
79	Spectrogram 1	1	209.245	209.244844576	210.867598987	1.623	2531.2	3468.8	3000.0	29.0	44.0	61.6	209.245	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	209.245	2454.5	3636.4	ROWR	
80	Spectrogram 1	1	211.479	211.478604270	212.010315290	0.532	2812.5	5250.0	3562.5	29.4	46.4	61.4	211.479	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	211.479	2606.1	5575.8	PIKA	
81	Spectrogram 1	1	207.622	207.622212543	207.919142074	0.297	2812.5	4875.0	3750.0	27.9	40.1	56.2	207.622	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	207.622	2666.7	5060.6	PIKA	
82	Spectrogram 1	1	213.327	213.326939048	214.272970343	0.946	2062.5	2625.0	2437.5	34.6	53.3	64.1	213.327	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	213.327	1878.8	2818.2	ROWR	
83	Spectrogram 1	1	214.335	214.335118384	215.481404479	1.146	2250.0	3187.5	2625.0	28.7	41.0	59.8	214.335	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	214.335	2212.1	3363.6	ROWR	
85	Spectrogram 1	1	218.359	218.359477834	219.926989542	1.568	2718.8	3375.0	3000.0	28.8	43.7	59.5	218.359	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	218.359	2636.4	3454.5	ROWR	
86	Spectrogram 1	1	219.430	219.429805212	220.700387389	1.271	1968.8	2718.8	2343.8	30.3	43.9	61.1	219.430	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	219.430	1787.9	2757.6	ROWR	
87	Spectrogram 1	1	221.209	221.209329120	221.934389602	0.725	2625.0	3656.2	3093.8	27.2	38.0	56.3	221.209	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	221.209	2606.1	3666.7	ROWR	
88	Spectrogram 1	1	222.226	222.225911908	223.102889824	0.877	2531.2	3281.2	3000.0	31.5	48.6	61.1	222.226	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	222.226	2424.2	3424.2	ROWR	
89	Spectrogram 1	1	224.007	224.006672531	224.303602062	0.297	3281.2	4500.0	3843.8	28.0	38.6	54.2	224.007	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	224.007	3242.4	4666.7	PIKA	
90	Spectrogram 1	1	235.437	235.436601294	236.555266037	1.119	2062.5	2625.0	2343.8	31.2	43.7	61.0	235.437	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	235.437	1939.4	2757.6	ROWR	
91	Spectrogram 1	1	227.786	227.786101199	229.015251349	1.229	2718.8	3843.8	3093.8	27.9	41.3	60.3	227.786	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	227.786	2545.5	3969.7	ROWR	
92	Spectrogram 1	1	230.342	230.342367126	232.614223302	2.272	2437.5	3656.2	3000.0	29.5	45.1	64.8	230.342	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	230.342	2303.0	3787.9	ROWR	
93	Spectrogram 1	1	241.902	241.902162164	243.338472452	1.436	2531.2	3656.2	3000.0	30.9	47.3	63.9	241.902	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	241.902	2393.9	3757.6	ROWR	
94	Spectrogram 1	1	238.865	238.864594287	240.231851195	1.367	2718.8	3468.8	3093.8	31.3	42.6	62.7	238.865	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	238.865	2575.8	3636.4	ROWR	
95	Spectrogram 1	1	238.657	238.657434149	239.789909568	1.132	3656.2	4781.2	4125.0	29.6	44.0	61.3	238.657	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	238.657	3606.1	4909.1	ROWR	
96	Spectrogram 1	1	248.237	248.236728791	249.465878941	1.229	2531.2	3656.2	2718.8	34.0	50.4	66.7	248.237	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	248.237	2363.6	3909.1	ROWR	
97	Spectrogram 1	1	250.565	250.565186646	251.483596589	0.918	2906.2	3843.8	3375.0	28.5	38.9	58.3	250.565	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	250.565	2878.8	3878.8	ROWR	
98	Spectrogram 1	1	252.980	252.980223319	253.815769207	0.836	3656.2	4593.8	4125.0	28.8	42.6	58.9	252.980	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	252.980	3484.8	4757.6	ROWR	
99	Spectrogram 1	1	254.270	254.270158227	255.727184528	1.457	2625.0	4031.2	3187.5	27.2	40.8	61.1	254.270	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	254.270	2515.2	4151.5	ROWR	
100	Spectrogram 1	1	257.442	257.441583057	258.608585166	1.167	2062.5	3375.0	2718.8	29.7	45.3	62.4	257.442	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	257.442	1909.1	3484.8	ROWR	
101	Spectrogram 1	1	258.754	258.753597262	259.858451329	1.105	2531.2	3656.2	3000.0	27.0	40.6	58.3	258.754	/Users/mary/Desktop/listens_20180309/completed_listens/file5e57178f19c0.wav	file5e57178f19c0.wav	258.754	2484.8	3666.7	ROWR	
